time,signal
29.296,-0.0299999999999881
29.3,-0.11
29.304000000000002,-0.15000000000004732
29.308,-0.19
29.312,-0.2316666666666804
29.316,-0.2949999999999763
29.32,-0.3183333333333373
29.324,-0.3383333333333491
29.328,-0.36
29.332,-0.3725000000000044
29.336000000000002,-0.3799999999999659
29.34,-0.3616666666666627
29.344,-0.375
29.348,-0.3833333333333254
29.352,-0.3833333333333373
29.356,-0.375
29.36,-0.3833333333333254
29.364,-0.425
29.368000000000002,-0.4975000000000111
29.372,-0.485
29.376,-0.3133333333332603
29.38,0.0133333333332129
29.384,0.74666666666687
29.388,1.3766666666670062
29.392,1.825
29.396,1.9883333333333493
29.400000000000002,1.9399999999996047
29.404,1.6949999999998877
29.408,1.0
29.412,0.1466666666671719
29.416,-0.5433333333331775
29.42,-0.6116666666666035
29.424,-0.4550000000000296
29.428,-0.44
29.432000000000002,-0.4675000000000155
29.436,-0.47
29.44,-0.4466666666666568
29.444,-0.46
29.448,-0.4950000000000059
29.452,-0.5083333333333373
29.456,-0.49
29.46,-0.5033333333333373
29.464000000000002,-0.5200000000000244
29.468,-0.5275
29.472,-0.51
29.476,-0.4999999999999882
29.48,-0.5066666666666686
29.484,-0.52
29.488,-0.5133333333333373
29.492,-0.505
29.496000000000002,-0.5033333333333551
29.5,-0.51
29.504,-0.479999999999994
29.508,-0.465
29.512,-0.4833333333333373
29.516000000000002,-0.49333333333332247
29.52,-0.4766666666666568
29.524,-0.46
29.528000000000002,-0.4650000000000311
29.532,-0.48
29.536,-0.475
29.54,-0.4433333333333373
29.544,-0.45
29.548000000000002,-0.4483333333333165
29.552,-0.4316666666666746
29.556,-0.415
29.560000000000002,-0.40833333333333427
29.564,-0.405
29.568,-0.3899999999999645
29.572,-0.36
29.576,-0.3483333333333313
29.580000000000002,-0.3516666666666671
29.584,-0.3433333333333254
29.588,-0.3133333333333136
29.592000000000002,-0.28500000000004144
29.596,-0.2916666666666745
29.6,-0.275
29.604,-0.2450000000000118
29.608,-0.215
29.612000000000002,-0.20333333333331946
29.616,-0.1900000000000059
29.62,-0.1466666666666568
29.624000000000002,-0.10999999999995409
29.628,-0.085
29.632,-0.0649999999999911
29.636,-0.04
29.64,-0.0033333333333254
29.644000000000002,0.025000000000022164
29.648,0.0366666666666686
29.652,0.0500000000000118
29.656000000000002,0.0800000000000666
29.66,0.105
29.664,0.075
29.668,0.0824999999999866
29.672,0.1
29.676000000000002,0.09833333333330171
29.68,0.0716666666666745
29.684,0.024999999999994
29.688000000000002,0.021666666666655256
29.692,0.0
29.696,-0.0366666666666864
29.7,-0.07
29.704,-0.0950000000000059
29.708000000000002,-0.11000000000008137
29.712,-0.1550000000000118
29.716,-0.1916666666666864
29.72,-0.2133333333333254
29.724,-0.229999999999994
29.728,-0.27
29.732,-0.285
29.736,-0.3
29.740000000000002,-0.29000000000003257
29.744,-0.32
29.748,-0.36
29.752,-0.36
29.756,-0.36
29.76,-0.36
29.764,-0.375
29.768,-0.3900000000000089
29.772000000000002,-0.38499999999997625
29.776,-0.3783333333333432
29.78,-0.4050000000000118
29.784,-0.4233333333333491
29.788,-0.4000000000000059
29.792,-0.375
29.796,-0.3833333333333254
29.8,-0.385
29.804000000000002,-0.38499999999998513
29.808,-0.375
29.812,-0.3733333333333432
29.816,-0.3766666666666746
29.82,-0.354999999999994
29.824,-0.3416666666666627
29.828,-0.335
29.832,-0.36
29.836000000000002,-0.34999999999996445
29.84,-0.3299999999999941
29.844,-0.335
29.848,-0.3433333333333254
29.852,-0.3366666666666745
29.856,-0.325
29.86,-0.3016666666666686
29.864,-0.31
29.868000000000002,-0.31749999999998885
29.872,-0.3
29.876,-0.29
29.88,-0.2933333333333313
29.884,-0.3066666666666686
29.888,-0.2966666666666508
29.892,-0.295
29.896,-0.2950000000000118
29.900000000000002,-0.30999999999999406
29.904,-0.3033333333333254
29.908,-0.275
29.912,-0.2983333333333136
29.916,-0.3216666666666627
29.92,-0.3016666666666627
29.924,-0.295
29.928,-0.31
29.932000000000002,-0.32750000000001994
29.936,-0.335
29.94,-0.3233333333333373
29.944,-0.32
29.948,-0.3466666666666745
29.952,-0.36
29.956,-0.355
29.96,-0.35
29.964000000000002,-0.35000000000003323
29.968,-0.3675
29.972,-0.365
29.976,-0.36
29.98,-0.3633333333333313
29.984,-0.3633333333333313
29.988,-0.3633333333333313
29.992,-0.365
29.996000000000002,-0.3783333333333358
30.0,-0.39
30.004,-0.3716666666666627
30.008,-0.37
30.012,-0.3700000000000059
30.016000000000002,-0.3833333333333388
30.02,-0.384999999999994
30.024,-0.3783333333333373
30.028000000000002,-0.3800000000000229
30.032,-0.3925
30.036,-0.385
30.04,-0.3783333333333373
30.044,-0.39
30.048000000000002,-0.3899999999999941
30.052,-0.3833333333333373
30.056,-0.365
30.060000000000002,-0.353333333333361
30.064,-0.38
30.068,-0.3724999999999778
30.072,-0.34
30.076,-0.3183333333333313
30.080000000000002,-0.32166666666665833
30.084,-0.3033333333333254
30.088,-0.2566666666666272
30.092000000000002,-0.23499999999997923
30.096,-0.2316666666666627
30.1,-0.235
30.104,-0.1683333333333846
30.108,-0.085
30.112000000000002,-0.065
30.116,-0.065
30.12,-0.05
30.124000000000002,-0.03666666666664932
30.128,-0.035
30.132,-0.0675000000000222
30.136,-0.125
30.14,-0.1633333333333432
30.144000000000002,-0.22500000000007103
30.148,-0.2650000000000118
30.152,-0.2916666666666745
30.156000000000002,-0.3150000000000384
30.16,-0.3383333333333254
30.164,-0.365
30.168,-0.3750000000000177
30.172,-0.365
30.176000000000002,-0.3616666666667012
30.18,-0.3916666666666568
30.184,-0.3983333333333314
30.188000000000002,-0.37833333333331065
30.192,-0.375
30.196,-0.4000000000000236
30.2,-0.435
30.204,-0.4483333333333373
30.208000000000002,-0.44499999999986234
30.212,-0.3499999999999408
30.216,-0.0899999999998105
30.22,0.5233333333329702
30.224,1.1133333333331654
30.228,1.6
30.232,1.839999999999911
30.236,1.915
30.240000000000002,1.8383333333329748
30.244,1.49
30.248,0.8399999999997632
30.252,0.0266666666669114
30.256,-0.56
30.26,-0.5449999999999171
30.264,-0.435
30.268,-0.4525000000000133
30.272000000000002,-0.44499999999995854
30.276,-0.425
30.28,-0.4316666666666746
30.284,-0.4583333333333254
30.288,-0.4583333333333373
30.292,-0.43
30.296,-0.4533333333333254
30.3,-0.475
30.304000000000002,-0.48166666666665675
30.308,-0.475
30.312,-0.4733333333333313
30.316,-0.4733333333333313
30.32,-0.4783333333333254
30.324,-0.4583333333333254
30.328,-0.46
30.332,-0.4724999999999955
30.336000000000002,-0.4549999999999985
30.34,-0.4533333333333313
30.344,-0.44
30.348,-0.4633333333333373
30.352,-0.4566666666666686
30.356,-0.44
30.36,-0.4416666666666627
30.364,-0.435
30.368000000000002,-0.4424999999999667
30.372,-0.42
30.376,-0.4183333333333313
30.38,-0.4116666666666686
30.384,-0.4133333333333254
30.388,-0.3933333333333254
30.392,-0.38
30.396,-0.3783333333333373
30.400000000000002,-0.38499999999997636
30.404,-0.3716666666666627
30.408,-0.35
30.412,-0.355
30.416,-0.3450000000000059
30.42,-0.3116666666666568
30.424,-0.2916666666666686
30.428,-0.285
30.432000000000002,-0.2799999999999734
30.436,-0.25
30.44,-0.2216666666666627
30.444,-0.2
30.448,-0.2050000000000059
30.452,-0.1949999999999763
30.456,-0.13
30.46,-0.0883333333333372
30.464000000000002,-0.09499999999994299
30.468,-0.0575
30.472,-0.015
30.476,0.0166666666666745
30.48,0.0166666666666627
30.484,0.0533333333333491
30.488,0.089999999999994
30.492,0.125
30.496000000000002,0.131666666666679
30.5,0.15
30.504,0.1816666666666745
30.508,0.19
30.512,0.1766666666666567
30.516000000000002,0.14999999999998512
30.52,0.1466666666666686
30.524,0.15
30.528000000000002,0.11999999999995556
30.532,0.09
30.536,0.055
30.54,0.0466666666666745
30.544,-0.005
30.548000000000002,-0.021666666666715927
30.552,-0.0616666666666568
30.556,-0.075
30.560000000000002,-0.11166666666672044
30.564,-0.15
30.568,-0.1925000000000133
30.572,-0.205
30.576,-0.2083333333333372
30.580000000000002,-0.23500000000004886
30.584,-0.2633333333333373
30.588,-0.2666666666666627
30.592000000000002,-0.2700000000000415
30.596,-0.2966666666666568
30.6,-0.325
30.604,-0.3183333333333491
30.608,-0.315
30.612000000000002,-0.3266666666666953
30.616,-0.3499999999999941
30.62,-0.3516666666666627
30.624000000000002,-0.34166666666667006
30.628,-0.35
30.632,-0.3775000000000133
30.636,-0.37
30.64,-0.3483333333333254
30.644000000000002,-0.3350000000000518
30.648,-0.36
30.652,-0.3499999999999881
30.656000000000002,-0.3149999999999822
30.66,-0.314999999999994
30.664,-0.325
30.668,-0.3175000000000133
30.672,-0.305
30.676000000000002,-0.29333333333334616
30.68,-0.3033333333333313
30.684,-0.3016666666666627
30.688000000000002,-0.28499999999997033
30.692,-0.265
30.696,-0.2683333333333373
30.7,-0.265
30.704,-0.259999999999994
30.708000000000002,-0.23499999999996887
30.712,-0.22
30.716,-0.2400000000000237
30.72,-0.22
30.724,-0.2133333333333373
30.728,-0.215
30.732,-0.2274999999999955
30.736,-0.22
30.740000000000002,-0.22666666666663746
30.744,-0.205
30.748,-0.2216666666666686
30.752,-0.2316666666666627
30.756,-0.23
30.76,-0.2366666666666864
30.764,-0.245
30.768,-0.2475000000000044
30.772000000000002,-0.2549999999999467
30.776,-0.2283333333333313
30.78,-0.2383333333333491
30.784,-0.2683333333333136
30.788,-0.2750000000000059
30.792,-0.26
30.796,-0.2716666666666627
30.8,-0.295
30.804000000000002,-0.2733333333333091
30.808,-0.255
30.812,-0.2883333333333432
30.816,-0.3083333333333313
30.82,-0.2933333333333254
30.824,-0.2866666666666745
30.828,-0.295
30.832,-0.3175000000000133
30.836000000000002,-0.31499999999998807
30.84,-0.3083333333333313
30.844,-0.31
30.848,-0.3183333333333254
30.852,-0.325
30.856,-0.305
30.86,-0.3116666666666627
30.864,-0.32
30.868000000000002,-0.3299999999999689
30.872,-0.315
30.876,-0.3266666666666686
30.88,-0.33
30.884,-0.3333333333333313
30.888,-0.33
30.892,-0.31
30.896,-0.3266666666666746
30.900000000000002,-0.3399999999999749
30.904,-0.324999999999994
30.908,-0.3
30.912,-0.3016666666666627
30.916,-0.3216666666666568
30.92,-0.32
30.924,-0.3100000000000059
30.928,-0.31
30.932000000000002,-0.3474999999999844
30.936,-0.335
30.94,-0.3266666666666568
30.944,-0.32
30.948,-0.3300000000000059
30.952,-0.3333333333333254
30.956,-0.33
30.96,-0.325
30.964000000000002,-0.34499999999999775
30.968,-0.3424999999999999
30.972,-0.325
30.976,-0.3166666666666627
30.98,-0.3266666666666627
30.984,-0.3483333333333313
30.988,-0.3316666666666745
30.992,-0.31
30.996000000000002,-0.34333333333334615
31.0,-0.34
31.004,-0.34
31.008,-0.325
31.012,-0.3416666666666745
31.016000000000002,-0.3583333333333269
31.02,-0.3466666666666568
31.024,-0.3166666666666509
31.028000000000002,-0.33000000000003554
31.032,-0.35
31.036,-0.335
31.04,-0.3283333333333373
31.044,-0.32
31.048000000000002,-0.3433333333333372
31.052,-0.3433333333333372
31.056,-0.315
31.060000000000002,-0.30666666666668785
31.064,-0.335
31.068,-0.3349999999999911
31.072,-0.315
31.076,-0.3116666666666686
31.080000000000002,-0.3183333333333284
31.084,-0.3083333333333254
31.088,-0.2816666666666509
31.092000000000002,-0.2499999999999334
31.096,-0.225
31.1,-0.21
31.104,-0.1900000000000237
31.108,-0.145
31.112000000000002,-0.12833333333330466
31.116,-0.1050000000000059
31.12,-0.0249999999999822
31.124000000000002,0.011666666666686342
31.128,0.025
31.132,-0.0125000000000222
31.136,-0.045
31.14,-0.0600000000000059
31.144000000000002,-0.10000000000011397
31.148,-0.1616666666666804
31.152,-0.1950000000000118
31.156000000000002,-0.20500000000010207
31.16,-0.2499999999999941
31.164,-0.29
31.168,-0.3174999999999955
31.172,-0.3
31.176000000000002,-0.3000000000000118
31.18,-0.3133333333333254
31.184,-0.3366666666666568
31.188000000000002,-0.3133333333333047
31.192,-0.29
31.196,-0.3150000000000118
31.2,-0.35
31.204,-0.3700000000000059
31.208000000000002,-0.3699999999998727
31.212,-0.2866666666666213
31.216,-0.0599999999998223
31.220000000000002,0.5133333333340006
31.224,1.0666666666665148
31.228,1.51
31.232,1.7599999999999023
31.236,1.835
31.240000000000002,1.7583333333329065
31.244,1.34
31.248,0.6716666666664377
31.252,-0.0616666666664614
31.256,-0.465
31.26,-0.3616666666665916
31.264,-0.335
31.268,-0.3575000000000044
31.272000000000002,-0.34999999999996295
31.276,-0.3350000000000059
31.28,-0.3616666666666864
31.284,-0.4083333333333372
31.288,-0.4016666666666686
31.292,-0.395
31.296,-0.419999999999994
31.3,-0.425
31.304000000000002,-0.428333333333315
31.308,-0.41
31.312,-0.435
31.316,-0.4383333333333313
31.32,-0.429999999999994
31.324,-0.4099999999999881
31.328,-0.41
31.332,-0.4275000000000133
31.336000000000002,-0.4349999999999556
31.34,-0.4116666666666627
31.344,-0.395
31.348,-0.3983333333333254
31.352,-0.3983333333333373
31.356,-0.39
31.36,-0.3783333333333313
31.364,-0.385
31.368000000000002,-0.3849999999999911
31.372,-0.385
31.376,-0.3716666666666627
31.38,-0.374999999999994
31.384,-0.369999999999994
31.388,-0.3466666666666509
31.392,-0.315
31.396,-0.3266666666666746
31.400000000000002,-0.32999999999996443
31.404,-0.309999999999994
31.408,-0.27
31.412,-0.2616666666666627
31.416,-0.2616666666666686
31.42,-0.2516666666666509
31.424,-0.2116666666666745
31.428,-0.205
31.432000000000002,-0.19999999999999113
31.436,-0.19
31.44,-0.1583333333333254
31.444,-0.125
31.448,-0.1066666666666627
31.452,-0.0933333333333254
31.456,-0.06
31.46,-0.0199999999999881
31.464000000000002,-0.019999999999982896
31.468,-0.0075
31.472,0.04
31.476,0.0816666666666508
31.48,0.1016666666666627
31.484,0.1300000000000059
31.488,0.1633333333333195
31.492,0.195
31.496000000000002,0.20333333333331355
31.5,0.19
31.504,0.2166666666666745
31.508,0.235
31.512,0.229999999999994
31.516000000000002,0.213333333333318
31.52,0.205
31.524,0.2083333333333372
31.528000000000002,0.1749999999999281
31.532,0.1275
31.536,0.095
31.54,0.0766666666666745
31.544,0.04
31.548000000000002,-0.016666666666695223
31.552,-0.039999999999994
31.556,-0.055
31.560000000000002,-0.08500000000005177
31.564,-0.13
31.568,-0.1550000000000177
31.572,-0.165
31.576,-0.1800000000000059
31.580000000000002,-0.21333333333338458
31.584,-0.239999999999994
31.588,-0.2333333333333372
31.592000000000002,-0.23000000000008586
31.596,-0.2666666666666627
31.6,-0.285
31.604,-0.2816666666666745
31.608,-0.27
31.612000000000002,-0.3033333333333432
31.616,-0.31
31.62,-0.3083333333333373
31.624000000000002,-0.2949999999999807
31.628,-0.3
31.632,-0.3149999999999911
31.636,-0.32
31.64,-0.2899999999999941
31.644000000000002,-0.30000000000000443
31.648,-0.3050000000000059
31.652,-0.2983333333333136
31.656000000000002,-0.28499999999998665
31.66,-0.28
31.664,-0.285
31.668,-0.29
31.672,-0.275
31.676000000000002,-0.25500000000000594
31.68,-0.2616666666666627
31.684,-0.26
31.688000000000002,-0.246666666666636
31.692,-0.23
31.696,-0.2450000000000118
31.7,-0.25
31.704,-0.2449999999999881
31.708000000000002,-0.2100000000000384
31.712,-0.2266666666666627
31.716,-0.2300000000000118
31.720000000000002,-0.22833333333331354
31.724,-0.215
31.728,-0.23
31.732,-0.2374999999999955
31.736,-0.24
31.740000000000002,-0.22333333333333277
31.744,-0.225
31.748,-0.2466666666666686
31.752,-0.2466666666666686
31.756,-0.24
31.76,-0.24
31.764,-0.25
31.768,-0.2749999999999911
31.772000000000002,-0.2549999999999733
31.776,-0.2450000000000059
31.78,-0.2683333333333491
31.784,-0.28
31.788,-0.2766666666666686
31.792,-0.25
31.796,-0.2866666666666568
31.8,-0.29
31.804000000000002,-0.2849999999999911
31.808,-0.275
31.812,-0.2900000000000059
31.816,-0.3
31.82,-0.3016666666666627
31.824,-0.2849999999999881
31.828,-0.29
31.832,-0.3000000000000088
31.836000000000002,-0.3049999999999851
31.84,-0.294999999999994
31.844,-0.3
31.848,-0.3083333333333254
31.852,-0.315
31.856,-0.315
31.86,-0.305
31.864,-0.325
31.868000000000002,-0.32249999999999773
31.872,-0.315
31.876,-0.3083333333333373
31.88,-0.324999999999994
31.884,-0.33
31.888,-0.3199999999999882
31.892,-0.305
31.896,-0.3233333333333254
31.900000000000002,-0.3349999999999674
31.904,-0.3183333333333313
31.908,-0.29
31.912,-0.3116666666666509
31.916,-0.3383333333333254
31.92,-0.324999999999994
31.924,-0.3116666666666686
31.928,-0.31
31.932000000000002,-0.31750000000000217
31.936,-0.315
31.94,-0.3
31.944,-0.305
31.948,-0.3200000000000059
31.952,-0.3199999999999882
31.956,-0.3
31.96,-0.2900000000000118
31.964000000000002,-0.3050000000000518
31.968,-0.33
31.972,-0.305
31.976,-0.2999999999999881
31.98,-0.3066666666666686
31.984,-0.3333333333333313
31.988,-0.3166666666666746
31.992,-0.3
31.996000000000002,-0.31333333333333435
32.0,-0.31
32.004,-0.3033333333333491
32.008,-0.29
32.012,-0.2983333333333254
32.016,-0.3083333333333254
32.02,-0.3016666666666509
32.024,-0.2916666666666627
32.028,-0.29
32.032000000000004,-0.3074999999999911
32.036,-0.29
32.04,-0.2750000000000236
32.044000000000004,-0.25
32.048,-0.25
32.052,-0.2333333333333136
32.056,-0.215
32.06,-0.1649999999999881
32.064,-0.17
32.068,-0.1425000000000266
32.072,-0.08
32.076,-0.0150000000000355
32.08,0.0183333333333254
32.084,0.005
32.088,-0.0083333333333491
32.092,-0.035
32.096000000000004,-0.0716666666666745
32.1,-0.1
32.104,-0.1149999999999881
32.108000000000004,-0.1500000000000355
32.112,-0.1816666666667456
32.116,-0.2283333333333491
32.12,-0.2533333333333136
32.124,-0.2733333333333373
32.128,-0.295
32.132,-0.31
32.136,-0.295
32.14,-0.2833333333333491
32.144,-0.285
32.148,-0.2933333333333491
32.152,-0.3066666666666746
32.156,-0.29
32.160000000000004,-0.3100000000000118
32.164,-0.34
32.168,-0.2575
32.172000000000004,0.0100000000007105
32.176,0.4350000000005921
32.18,0.9316666666669589
32.184,1.431666666666497
32.188,1.6616666666667694
32.192,1.74
32.196,1.5700000000002368
32.2,1.2
32.204,0.5750000000004263
32.208,-0.23
32.212,-0.4299999999999763
32.216,-0.3699999999999407
32.22,-0.3133333333333254
32.224000000000004,-0.3233333333333373
32.228,-0.34
32.232,-0.3525
32.236000000000004,-0.3650000000000355
32.24,-0.3766666666666509
32.244,-0.395
32.248,-0.3866666666666509
32.252,-0.4100000000000118
32.256,-0.415
32.26,-0.3983333333333254
32.264,-0.42
32.268,-0.43
32.272,-0.415
32.276,-0.4083333333333254
32.28,-0.4150000000000118
32.284,-0.4300000000000118
32.288000000000004,-0.4166666666666627
32.292,-0.4
32.296,-0.4083333333333491
32.3,-0.41
32.304,-0.4049999999999763
32.308,-0.38
32.312,-0.39
32.316,-0.3966666666666746
32.32,-0.3900000000000237
32.324,-0.3666666666666746
32.328,-0.36
32.332,-0.36
32.336,-0.355
32.34,-0.3249999999999763
32.344,-0.31
32.348,-0.3283333333333373
32.352000000000004,-0.325
32.356,-0.29
32.36,-0.2733333333333254
32.364,-0.275
32.368,-0.2699999999999822
32.372,-0.25
32.376,-0.2216666666666745
32.38,-0.2183333333333373
32.384,-0.2133333333333491
32.388,-0.1866666666666982
32.392,-0.145
32.396,-0.1366666666666627
32.4,-0.13
32.404,-0.0966666666666271
32.408,-0.05
32.412,-0.0350000000000118
32.416000000000004,-0.0350000000000118
32.42,0.0066666666666982
32.424,0.0333333333333491
32.428,0.065
32.432,0.0875000000000266
32.436,0.115
32.44,0.1583333333333136
32.444,0.19
32.448,0.1833333333333373
32.452,0.1866666666666508
32.456,0.215
32.46,0.22
32.464,0.2
32.468,0.195
32.472,0.185
32.476,0.1883333333333609
32.480000000000004,0.1516666666666508
32.484,0.1199999999999763
32.488,0.11
32.492,0.095
32.496,0.0333333333333136
32.5,0.0
32.504,-0.015
32.508,-0.03
32.512,-0.0683333333333136
32.516,-0.108333333333278
32.52,-0.1383333333333491
32.524,-0.145
32.528,-0.16
32.532000000000004,-0.1975000000000444
32.536,-0.21
32.54,-0.2033333333333372
32.544000000000004,-0.2300000000000236
32.548,-0.2450000000000236
32.552,-0.2616666666666746
32.556,-0.255
32.56,-0.2666666666666864
32.564,-0.285
32.568,-0.2925000000000088
32.572,-0.285
32.576,-0.2883333333333372
32.58,-0.2883333333333254
32.584,-0.2983333333333017
32.588,-0.2783333333333254
32.592,-0.255
32.596000000000004,-0.2683333333333491
32.6,-0.28
32.604,-0.2600000000000118
32.608000000000004,-0.2300000000000118
32.612,-0.2383333333333491
32.616,-0.2550000000000118
32.62,-0.2266666666666864
32.624,-0.1966666666666509
32.628,-0.205
32.632,-0.2074999999999733
32.636,-0.205
32.64,-0.1733333333333491
32.644,-0.18
32.648,-0.1766666666666745
32.652,-0.18
32.656,-0.17
32.660000000000004,-0.1583333333333373
32.664,-0.175
32.668,-0.1775
32.672000000000004,-0.1649999999999644
32.676,-0.15
32.68,-0.1600000000000118
32.684,-0.1766666666666627
32.688,-0.1633333333333136
32.692,-0.155
32.696,-0.1716666666666272
32.7,-0.2
32.704,-0.1883333333333373
32.708,-0.185
32.712,-0.1916666666666745
32.716,-0.2050000000000118
32.72,-0.2066666666666745
32.724000000000004,-0.2
32.728,-0.205
32.732,-0.2224999999999999
32.736000000000004,-0.2449999999999763
32.74,-0.2266666666666272
32.744,-0.23
32.748,-0.2433333333333373
32.752,-0.24
32.756,-0.235
32.76,-0.24
32.764,-0.25
32.768,-0.265
32.772,-0.245
32.776,-0.2416666666666745
32.78,-0.2483333333333373
32.784,-0.2683333333333373
32.788000000000004,-0.2549999999999882
32.792,-0.23
32.796,-0.2533333333333491
32.8,-0.265
32.804,-0.2783333333333017
32.808,-0.25
32.812,-0.275
32.816,-0.2850000000000118
32.82,-0.2866666666666745
32.824,-0.2633333333333728
32.828,-0.26
32.832,-0.285
32.836,-0.29
32.84,-0.2683333333333018
32.844,-0.265
32.848,-0.2749999999999881
32.852000000000004,-0.285
32.856,-0.275
32.86,-0.2616666666666746
32.864,-0.285
32.868,-0.28
32.872,-0.285
32.876,-0.2766666666666627
32.88,-0.28
32.884,-0.2783333333333373
32.888,-0.2716666666666746
32.892,-0.255
32.896,-0.2566666666666746
32.9,-0.27
32.904,-0.2716666666666272
32.908,-0.245
32.912,-0.2566666666666627
32.916000000000004,-0.2666666666666746
32.92,-0.2583333333333491
32.924,-0.2516666666666509
32.928,-0.245
32.932,-0.2700000000000178
32.936,-0.26
32.94,-0.2516666666666746
32.944,-0.245
32.948,-0.2583333333333254
32.952,-0.2616666666666746
32.956,-0.26
32.96,-0.2316666666666745
32.964,-0.25
32.968,-0.2474999999999911
32.972,-0.23
32.976,-0.2183333333333254
32.980000000000004,-0.2316666666666745
32.984,-0.2466666666666508
32.988,-0.2366666666666627
32.992,-0.21
32.996,-0.21
33.0,-0.23
33.004,-0.2083333333333372
33.008,-0.17
33.012,-0.1766666666666627
33.016,-0.1666666666666982
33.02,-0.1366666666666035
33.024,-0.0899999999999763
33.028,-0.085
33.032000000000004,-0.0774999999999733
33.036,-0.035
33.04,0.0299999999999644
33.044000000000004,0.085
33.048,0.073333333333278
33.052,0.0433333333333254
33.056,0.02
33.06,0.0166666666666508
33.064,-0.01
33.068,-0.0574999999999911
33.072,-0.085
33.076,-0.091666666666639
33.08,-0.138333333333278
33.084,-0.1766666666666745
33.088,-0.1833333333333373
33.092,-0.18
33.096000000000004,-0.1949999999999881
33.1,-0.195
33.104,-0.1950000000000118
33.108000000000004,-0.1600000000000236
33.112,-0.1716666666666745
33.116,-0.1850000000000118
33.12,-0.1900000000000118
33.124,-0.1833333333333373
33.128,-0.175
33.132,-0.057500000000222
33.136,0.26
33.14,0.7133333333330412
33.144,1.275
33.148,1.5133333333334913
33.152,1.5900000000000118
33.156,1.56
33.160000000000004,1.2233333333331005
33.164,0.705
33.168,0.0199999999999999
33.172000000000004,-0.2849999999998223
33.176,-0.1949999999999289
33.18,-0.1816666666666864
33.184,-0.2283333333333254
33.188,-0.2283333333333254
33.192,-0.22
33.196,-0.2549999999999289
33.2,-0.295
33.204,-0.2916666666666627
33.208,-0.285
33.212,-0.3016666666666746
33.216,-0.3183333333333491
33.22,-0.3333333333333491
33.224000000000004,-0.32
33.228,-0.31
33.232,-0.3325
33.236000000000004,-0.3399999999999645
33.24,-0.3183333333333017
33.244,-0.3
33.248,-0.315
33.252,-0.315
33.256,-0.305
33.26,-0.2883333333333254
33.264,-0.29
33.268,-0.3175
33.272,-0.285
33.276,-0.2849999999999763
33.28,-0.275
33.284,-0.2866666666666745
33.288000000000004,-0.2733333333333254
33.292,-0.26
33.296,-0.27
33.3,-0.265
33.304,-0.2599999999999763
33.308,-0.235
33.312,-0.2299999999999881
33.316,-0.24
33.32,-0.2133333333333491
33.324,-0.1966666666666745
33.328,-0.2
33.332,-0.1925
33.336,-0.185
33.34,-0.1533333333333017
33.344,-0.135
33.348,-0.1316666666666627
33.352000000000004,-0.111666666666639
33.356,-0.085
33.36,-0.0583333333333254
33.364,-0.05
33.368,-0.0299999999999822
33.372,0.005
33.376,0.0266666666666627
33.38,0.0333333333333372
33.384,0.0616666666666627
33.388,0.0916666666666035
33.392,0.14
33.396,0.1316666666666627
33.4,0.155
33.404,0.1683333333333728
33.408,0.23
33.412,0.2316666666666627
33.416000000000004,0.2249999999999881
33.42,0.2383333333333491
33.424,0.2483333333333373
33.428,0.25
33.432,0.2299999999999644
33.436,0.205
33.44,0.215
33.444,0.19
33.448,0.1483333333333609
33.452,0.1083333333333728
33.456,0.08
33.46,0.0866666666666508
33.464,0.04
33.468,0.0049999999999644
33.472,-0.02
33.476,-0.0349999999999881
33.480000000000004,-0.0616666666666864
33.484,-0.0950000000000236
33.488,-0.105
33.492,-0.11
33.496,-0.1450000000000237
33.5,-0.165
33.504,-0.1783333333333254
33.508,-0.16
33.512,-0.1949999999999763
33.516,-0.2183333333333254
33.52,-0.2149999999999763
33.524,-0.2083333333333372
33.528,-0.205
33.532000000000004,-0.2325000000000088
33.536,-0.245
33.54,-0.2200000000000118
33.544000000000004,-0.2250000000000236
33.548,-0.2366666666666745
33.552,-0.2333333333333254
33.556,-0.225
33.56,-0.2016666666666627
33.564,-0.215
33.568,-0.2175000000000088
33.572,-0.2
33.576,-0.1833333333333373
33.58,-0.1833333333333254
33.584,-0.1916666666666509
33.588,-0.1816666666666627
33.592,-0.17
33.596000000000004,-0.1733333333333254
33.6,-0.165
33.604,-0.15
33.608000000000004,-0.1200000000000473
33.612,-0.1416666666666745
33.616,-0.145
33.62,-0.1266666666666745
33.624,-0.1099999999999881
33.628,-0.115
33.632,-0.1324999999999733
33.636,-0.13
33.64,-0.1200000000000118
33.644,-0.115
33.648,-0.14
33.652,-0.1466666666666745
33.656,-0.14
33.660000000000004,-0.1283333333333491
33.664,-0.14
33.668,-0.155
33.672000000000004,-0.1499999999999881
33.676,-0.1483333333333491
33.68,-0.1683333333333491
33.684,-0.1933333333333373
33.688,-0.1833333333333254
33.692,-0.17
33.696,-0.1949999999999763
33.7,-0.205
33.704,-0.2083333333333609
33.708,-0.185
33.712,-0.2183333333333491
33.716,-0.2316666666666745
33.72,-0.2200000000000118
33.724000000000004,-0.21
33.728,-0.22
33.732,-0.2425
33.736000000000004,-0.245
33.74,-0.2383333333333017
33.744,-0.235
33.748,-0.2549999999999882
33.752,-0.2449999999999763
33.756,-0.235
33.76,-0.235
33.764,-0.255
33.768,-0.26
33.772,-0.25
33.776,-0.245
33.78,-0.245
33.784,-0.2666666666666627
